x,y
24.69,58.06
8.86,33.44
3.04,26.26
2.89,22.0
1.25,18.5
0.52,15.87
7.68,31.67
7.97,38.84
4.23,22.71
0.0,54.6
12.82,49.05
2.81,22.0
10.43,41.04
11.14,41.62
7.87,46.5
15.93,59.79
6.69,26.91
17.15,61.08
6.58,24.4
2.22,22.71
3.51,20.12
4.54,23.98
3.9,24.69
9.18,41.38
1.47,21.3
3.39,22.01
0.0,27.67
3.51,19.87
5.47,26.36
1.04,16.5
0.6,17.72
6.04,26.36
7.78,36.26
24.63,66.94
3.22,22.2
5.38,24.99
0.0,24.5
0.0,34.45
9.23,35.28
1.41,20.74
4.42,21.89
11.68,33.44
8.88,34.36
8.34,38.84
7.38,36.49
1.39,13.5
7.83,31.31
12.96,47.69
3.08,22.0
2.41,22.0
8.1,63.17
15.72,68.12
0.6,15.0
10.36,48.17
0.0,29.0
0.0,16.5
21.2,49.29
0.5,19.88
10.68,57.89
6.52,29.0
1.96,25.84
1.04,20.64
5.14,28.89
12.93,49.21
5.61,31.27
5.05,26.88
11.98,49.05
1.83,20.74
2.81,22.11
6.54,43.0
3.32,25.5
4.5,22.2
9.33,39.9
1.41,17.11
1.56,18.5
0.0,29.29
4.96,27.69
1.1,15.07
0.74,18.5
4.5,22.36
11.77,49.68
6.62,30.26
6.97,39.61
6.99,31.79
7.76,24.06
8.45,36.11
7.33,34.04
9.39,25.2
13.69,46.5
2.89,23.11
0.66,20.99
12.1,37.14
10.02,36.11
15.6,52.34
1.46,18.5
12.71,42.75
4.81,21.97
2.74,16.62
6.56,30.47
4.24,26.36
3.24,29.32
3.65,29.0
10.21,51.9
19.44,65.4
5.83,26.74
0.0,22.0
0.09,27.64
1.35,13.81
0.8,18.94
6.18,29.32
9.62,33.96
7.34,26.36
2.77,27.91
2.42,17.0
2.68,59.79
1.59,21.63
8.9,43.0
11.06,45.02
3.05,25.5
2.4,25.5
19.53,57.43
7.95,30.7
3.81,19.62
9.19,46.5
10.35,52.4
10.61,62.4
14.79,39.2
6.81,35.86
16.34,59.13
13.56,43.91
9.89,49.2
7.62,37.11
14.33,60.0
0.0,29.32
8.5,44.1
8.34,39.29
2.92,26.48
12.84,51.03
8.98,35.59
8.89,36.27
7.42,28.89
1.82,19.67
5.09,26.48
3.52,21.57
1.02,17.6
9.47,36.01
0.04,26.36
9.18,39.67
7.56,35.68
12.37,43.05
3.94,23.41
1.43,19.88
4.21,24.5
14.32,38.84
1.47,21.8
4.29,26.26
4.61,33.97
1.14,28.97
14.34,42.17
4.36,22.2
11.78,46.5
11.74,51.9
14.87,60.12
12.02,57.3
9.6,37.74
14.3,49.49
14.93,55.43
15.1,39.11
8.2,34.04
7.97,30.32
13.59,44.48
0.9,19.78
7.43,27.6
4.34,26.36
19.92,58.22
14.45,56.64
1.94,20.74
8.44,38.86
4.61,22.2
7.81,39.69
8.82,32.86
14.22,43.84
10.89,48.44
0.0,24.42
0.01,17.0
2.19,13.5
3.98,29.32
6.03,26.36
1.79,24.62
5.0,26.7
10.59,43.05
16.16,49.15
4.12,23.98
2.72,15.54
5.25,32.5
5.85,28.48
0.76,15.89
4.01,24.69
15.29,51.37
3.91,24.9
2.31,20.56
4.97,30.11
4.03,32.5
2.01,21.64
6.49,32.07
2.9,25.34
0.23,15.0
7.52,39.5
10.84,24.62
10.32,45.69
2.13,23.98
0.93,19.35
10.07,42.73
10.79,49.2
18.23,49.15
3.14,27.37
1.18,19.63
15.54,52.98
4.68,28.45
2.99,19.78
1.68,18.5
13.17,41.84
1.72,27.0
0.26,17.6
7.78,60.0
2.5,28.26
2.4,23.61
0.9,18.5
0.83,17.0
1.87,22.29
16.27,56.21
24.57,86.0
2.4,23.39
3.23,21.57
11.0,49.2
8.67,31.79
1.29,31.79
8.56,30.75
0.55,15.0
1.53,44.14
3.36,16.39
1.95,24.42
10.39,41.54
6.25,26.14
14.94,45.31
3.0,22.2
7.41,35.96
4.11,22.2
11.87,47.48
5.87,30.32
8.35,21.3
9.39,37.11
12.38,53.67
6.07,32.5
3.76,25.5
4.13,18.35
3.08,35.86
1.83,27.67
12.11,45.61
1.51,18.5
1.38,21.63
6.64,39.5
4.92,29.75
0.0,30.75
7.3,51.9
8.57,35.59
14.81,49.2
2.19,22.0
7.36,37.42
1.02,18.5
4.04,29.0
3.72,21.89
2.14,22.0
7.27,31.08
14.54,49.29
3.87,25.34
1.7,16.5
16.47,49.2
7.53,43.0
9.5,46.5
11.21,61.55
21.36,63.19
5.44,37.67
4.0,30.16
2.99,20.9
3.5,21.15
4.38,31.79
15.26,55.73
0.27,21.63
13.52,61.08
16.45,53.49
33.61,45.31
3.16,26.36
1.95,28.97
1.95,18.5
3.39,25.5
5.4,32.99
11.02,49.2
0.82,16.5
28.1,76.41
5.69,31.08
8.94,33.96
6.05,27.94
4.78,25.96
7.35,34.36
4.26,19.35
2.34,17.0
1.83,18.5
1.57,17.66
7.79,44.1
12.62,52.4
5.55,24.42
2.62,27.91
1.83,18.5
0.96,16.5
14.85,48.17
3.8,19.62
4.07,24.65
20.67,57.03
3.65,28.45
0.84,18.5
2.8,19.03
6.93,29.93
0.0,21.63
1.46,26.36
2.27,26.36
4.43,29.0
17.26,55.74
1.47,24.5
11.44,52.4
6.36,29.44
3.59,28.64
0.94,18.94
10.4,51.9
0.46,15.0
17.55,44.89
6.95,43.8
2.9,24.42
19.67,67.34
1.11,15.9
14.25,48.17
10.99,49.2
11.28,32.11
36.95,120.5
0.72,15.0
3.41,14.3
0.05,33.96
9.23,49.69
20.74,78.5
0.0,15.4
5.33,26.88
22.12,81.0
3.9,33.11
2.31,24.42
13.99,60.0
6.33,27.22
7.62,34.36
12.44,44.14
2.07,42.58
2.97,22.01
3.47,24.31
1.21,20.74
2.51,17.7
2.27,22.01
2.41,23.39
1.56,26.36
2.33,26.88
15.23,59.4
5.46,34.71
16.3,68.04
21.9,83.5
5.38,29.26
24.9,63.68
1.46,20.99
19.54,39.2
2.21,14.5
7.4,25.39
2.4,34.36
17.42,49.57
3.43,27.68
2.2,14.46
6.24,35.15
11.44,47.31
25.97,42.29
11.13,41.84
6.87,32.5
1.64,18.5
12.02,45.32
6.19,32.5
1.74,17.6
4.71,26.14
12.68,45.44
12.55,42.28
11.67,43.54
21.47,67.23
2.07,22.2
1.18,17.0
18.75,59.57
6.0,29.86
10.15,36.0
3.73,26.81
13.09,57.3
1.13,16.09
0.81,19.78
1.79,17.0
14.64,45.13
7.0,25.88
24.07,49.25
8.61,29.5
4.83,26.88
6.88,26.9
2.11,19.78
17.45,56.63
8.63,28.98
1.57,16.93
1.93,22.61
5.65,26.84
6.58,24.62
6.68,32.99
11.58,38.54
0.89,19.88
0.8,17.0
1.32,17.6
3.94,26.84
0.79,16.39
27.68,67.15
0.38,17.7
3.83,23.61
22.79,68.45
12.51,50.05
2.1,12.99
2.91,25.63
3.89,24.42
1.97,16.67
5.07,25.84
2.03,23.85
7.99,35.88
1.97,21.63
2.15,22.1
1.13,17.6
1.32,17.6
4.9,26.81
8.56,28.64
5.9,30.32
17.01,58.43
3.77,24.69
14.4,49.38
14.4,54.43
3.53,24.31
4.4,32.5
10.02,33.69
1.52,22.62
1.46,16.67
0.78,16.67
18.62,83.64
4.34,29.0
8.13,44.82
8.95,37.9
12.1,25.96
5.62,23.98
7.4,24.62
0.0,23.85
2.81,18.63
6.83,31.08
4.46,29.0
8.39,30.32
13.83,45.87
1.4,21.64
3.37,27.91
5.19,32.5
6.26,36.0
0.51,16.93
4.45,27.59
11.14,51.9
6.98,43.0
2.26,26.41
5.75,32.5
1.37,14.19
12.44,44.14
18.61,82.17
4.24,24.47
4.39,29.0
4.31,23.85
8.77,46.5
15.21,57.67
2.5,22.82
21.94,60.1
14.62,49.49
10.86,51.9
11.89,48.11
13.92,39.72
4.84,29.0
13.97,76.0
2.24,22.0
2.38,22.0
18.4,43.91
6.6,27.22
1.65,24.33
3.06,34.83
5.35,26.74
0.7,18.48
2.37,16.5
1.63,20.74
3.14,31.17
6.43,30.16
1.27,17.6
6.73,32.99
21.03,71.91
18.52,64.34
11.46,51.03
4.7,26.36
20.05,84.71
11.07,49.61
7.47,26.88
9.45,37.9
10.77,44.45
6.88,32.11
1.65,23.11
16.24,45.37
20.34,41.32
13.42,54.6
4.48,33.72
1.87,37.91
7.71,24.5
11.57,56.82
12.69,45.3
6.39,34.04
14.86,57.67
5.7,32.86
14.93,48.17
20.94,72.97
11.61,47.69
8.41,34.04
3.52,20.9
0.0,34.95
15.38,50.25
7.98,35.88
12.17,51.16
2.31,20.64
11.06,51.16
10.87,66.84
9.44,37.67
6.29,50.12
10.31,38.97
21.54,59.84
13.84,58.74
14.91,57.35
16.46,51.32
4.38,18.94
20.8,67.67
6.87,39.21
9.43,40.53
2.17,24.42
25.73,41.99
3.36,22.29
22.51,50.12
0.06,59.45
1.63,17.7
2.04,24.08
2.37,17.0
9.09,37.67
9.89,36.14
7.44,34.56
4.23,26.22
11.83,53.04
8.51,45.28
3.42,21.31
16.64,50.12
18.17,64.69
9.24,38.54
7.0,43.78
2.87,21.62
14.27,45.52
7.08,48.17
28.92,80.36
18.7,50.12
21.78,69.39
12.08,52.4
9.41,39.67
16.12,42.92
11.45,54.6
11.72,41.24
1.42,17.7
14.79,54.12
4.44,18.82
2.33,19.93
10.15,49.2
3.32,18.65
2.05,24.59
5.23,29.78
11.03,40.71
7.18,36.75
3.07,17.98
1.55,15.45
5.62,26.14
6.89,70.78
2.09,26.22
2.19,21.3
8.54,31.79
12.49,57.67
11.93,44.73
13.71,48.11
5.1,29.5
6.21,26.69
0.0,23.79
0.65,16.5
0.45,17.66
17.51,44.89
5.25,29.4
1.37,18.5
3.05,36.41
1.04,23.7
6.65,34.03
3.1,25.5
10.05,46.5
1.05,17.0
7.13,46.93
2.33,19.55
11.14,68.09
0.83,22.11
9.24,52.4
10.59,60.0
17.65,59.88
4.21,22.61
5.25,24.62
7.05,36.0
9.33,37.9
1.0,15.0
0.61,16.5
2.77,21.8
4.12,19.78
3.47,19.23
6.54,32.94
12.11,49.2
2.49,22.0
22.46,59.84
2.35,19.8
0.66,15.39
7.42,44.1
13.82,46.66
9.18,36.04
6.35,40.75
0.83,18.5
6.31,28.64
1.52,18.5
12.3,39.2
8.35,43.8
2.69,21.57
2.42,15.7
5.91,26.91
9.27,38.97
2.61,22.0
13.8,51.03
7.25,31.88
11.68,46.8
10.21,37.42
11.16,47.19
9.27,49.04
2.96,26.88
2.25,26.29
2.38,25.5
26.93,59.13
3.55,19.69
3.5,25.5
11.77,49.82
8.93,37.61
3.4,19.88
0.57,19.88
3.33,19.47
20.0,61.43
7.94,24.5
2.71,22.0
3.52,19.04
9.33,37.26
3.18,29.0
0.6,21.63
3.0,19.78
6.96,26.26
8.63,38.64
1.91,18.48
8.2,39.85
4.61,23.98
13.72,54.6
9.57,27.46
3.68,23.04
3.51,19.73
6.34,27.33
1.5,18.5
1.73,15.44
5.67,31.28
7.85,36.14
1.87,26.22
5.35,32.5
0.94,19.78
10.0,44.09
4.33,18.85
6.2,36.29
7.89,32.07
16.07,58.47
4.2,23.98
1.5,19.71
1.29,22.2
2.71,13.5
16.91,44.14
2.32,24.42
1.22,18.5
9.03,31.31
4.73,32.5
2.82,34.69
10.73,27.13
7.62,54.59
7.49,29.5
13.18,54.6
7.43,39.5
2.1,43.8
14.62,50.8
1.08,15.87
3.95,31.16
1.87,19.25
3.61,17.54
13.66,62.77
4.12,24.42
1.95,23.3
13.29,41.56
5.91,39.5
2.4,17.32
4.01,23.39
10.5,49.2
3.39,16.61
4.64,35.04
10.1,32.11
6.4,23.63
14.46,48.17
4.24,29.0
13.24,62.73
9.52,40.14
9.39,37.9
0.92,18.48
1.62,26.29
12.37,43.91
3.3,30.26
1.58,23.11
2.78,22.2
9.22,31.88
6.51,27.22
10.72,40.7
1.55,17.6
4.86,32.5
1.0,19.63
5.22,31.51
1.06,17.6
5.38,32.5
2.97,23.98
3.47,46.1
14.09,52.11
2.51,23.98
1.5,24.42
6.15,29.21
12.81,52.78
1.35,16.39
12.36,62.7
21.1,77.06
1.52,19.78
10.81,48.21
11.76,51.9
9.17,41.99
5.83,27.86
5.1,19.55
7.57,37.91
11.43,56.82
2.53,22.0
2.81,22.0
2.02,22.61
1.28,22.2
1.76,15.44
11.37,34.85
1.46,18.5
15.04,48.21
9.89,46.5
2.85,25.5
3.66,19.78
9.35,40.05
4.37,40.17
10.17,46.5
18.54,70.8
15.78,57.67
19.51,52.51
0.0,42.75
2.71,25.5
3.25,18.03
3.04,25.5
6.22,24.62
11.99,43.0
3.02,25.5
9.78,42.9
11.56,43.05
0.93,19.78
12.01,41.09
2.14,26.36
5.1,32.5
0.0,16.0
2.93,24.5
3.17,27.67
6.4,32.07
2.72,26.67
11.14,41.34
9.25,35.28
2.15,20.74
2.18,16.93
0.51,16.93
0.92,19.88
9.79,36.35
13.62,33.84
4.82,29.0
0.94,18.5
4.7,23.98
12.48,48.82
1.34,15.75
1.03,18.5
21.76,56.24
3.26,25.5
1.96,19.78
1.24,15.87
8.83,39.79
6.68,39.5
9.31,36.11
4.07,29.0
6.35,36.0
5.43,31.48
1.5,13.81
5.41,30.96
0.59,15.0
18.89,43.0
2.96,22.62
2.0,18.5
6.4,27.7
6.07,36.0
2.01,22.0
3.84,15.72
11.33,46.09
2.64,22.98
2.15,22.0
7.44,30.32
2.62,24.42
2.85,24.42
7.38,36.26
9.59,26.39
11.54,42.51
2.41,23.98
0.0,27.84
0.0,21.63
3.78,23.64
11.8,40.7
15.3,47.11
9.29,38.24
0.23,22.44
11.24,43.0
3.51,15.17
1.97,22.0
9.27,39.5
1.72,18.5
0.49,21.57
3.45,25.39
6.66,36.0
11.07,41.84
17.01,58.87
0.67,13.58
1.82,13.81
7.42,38.64
16.08,44.89
15.55,51.38
8.99,51.9
12.3,54.6
2.7,22.39
1.27,10.3
9.2,36.14
7.51,30.77
6.04,32.08
12.76,44.14
0.0,29.0
6.14,30.29
25.52,70.78
1.39,21.63
10.52,50.26
0.97,15.93
3.13,22.29
1.68,15.87
2.81,26.88
11.86,41.54
4.43,23.85
6.84,28.26
6.04,32.04
2.58,19.35
2.25,20.74
2.96,27.37
17.4,63.89
1.07,15.94
3.75,21.8
4.66,28.45
16.24,54.6
3.43,25.5
2.38,15.0
11.01,42.9
23.33,86.0
2.87,23.98
0.58,15.0
25.25,70.78
2.24,22.0
6.13,30.32
0.97,15.7
4.12,24.52
2.83,27.91
0.87,17.6
16.83,68.1
1.06,16.39
1.96,24.42
4.26,29.0
2.86,25.84
2.43,16.93
15.94,43.91
8.23,27.75
18.55,61.3
3.24,16.67
0.05,42.11
0.01,17.0
4.46,27.22
1.66,22.2
7.95,35.59
6.03,27.67
10.04,39.2
4.74,27.86
4.71,32.5
9.26,35.96
15.3,61.18
7.3,35.86
8.33,39.67
1.05,16.46
4.77,25.84
3.49,20.67
1.58,22.29
4.38,30.32
8.18,36.01
3.16,25.5
13.95,55.46
6.99,36.0
3.31,20.91
16.64,81.0
4.66,23.98
5.06,30.32
9.42,46.5
1.01,12.56
0.82,14.36
4.95,34.09
3.34,23.12
0.89,17.0
1.79,16.93
3.03,26.48
2.43,22.0
0.0,26.36
0.0,26.36
0.01,24.42
0.0,34.14
4.75,29.0
3.35,25.84
7.18,26.48
1.66,20.16
9.58,38.97
0.96,18.94
5.6,32.5
5.19,24.21
16.45,49.15
19.58,56.21
2.16,24.42
0.89,19.78
0.0,36.8
7.93,36.71
4.75,24.21
1.21,13.81
18.75,67.23
0.95,13.81
0.19,8.03
3.98,29.45
2.7,23.98
1.03,19.78
4.47,24.5
3.1,23.98
1.84,16.5
5.72,30.19
10.01,49.07
2.76,22.98
3.21,25.34
6.96,32.08
2.76,13.69
1.85,32.45
12.49,54.6
1.59,15.75
13.82,44.59
12.24,54.6
2.75,24.69
2.67,24.42
0.74,16.22
4.22,29.0
6.41,30.11
12.04,54.6
1.59,24.42
11.59,49.05
1.4,8.3
2.71,16.5
5.37,24.42
19.05,53.49
9.92,49.2
6.06,36.0
1.41,25.5
14.71,48.17
10.55,46.5
7.11,31.26
5.72,24.62
2.64,22.2
9.0,35.38
5.54,28.26
3.77,25.39
2.98,22.01
2.13,22.01
0.0,33.19
6.96,39.5
3.2,25.5
1.52,18.5
0.0,22.0
2.06,17.0
6.16,26.36
8.32,33.65
20.69,54.39
1.29,17.6
5.74,28.54
5.58,26.84
20.68,89.09
9.01,56.1
9.44,41.84
5.19,31.5
0.9,16.5
5.88,30.26
5.35,31.95
8.28,32.86
3.21,19.32
3.44,29.0
8.08,68.1
7.09,34.71
16.07,55.77
2.8,26.36
3.24,21.63
2.58,24.42
14.15,42.58
3.25,21.93
1.71,16.5
19.71,78.5
16.01,62.7
2.95,39.24
9.47,36.14
3.42,25.5
8.23,67.23
10.26,40.19
3.15,17.86
0.0,43.8
5.42,23.31
5.56,32.5
1.86,16.5
4.2,16.5
4.48,16.06
5.21,30.33
12.86,41.4
7.01,32.11
2.42,16.5
1.87,20.11
3.29,18.09
15.82,45.31
26.3,79.05
15.97,48.21
5.9,29.0
5.63,27.08
3.59,29.0
3.07,25.5
3.55,15.38
3.74,16.14
3.49,18.85
15.24,48.17
15.37,60.0
3.09,18.48
4.06,18.63
4.43,21.37
3.68,25.5
6.06,29.0
1.94,23.85
4.5,22.01
5.1,26.14
1.82,19.78
1.99,26.36
15.86,58.04
9.43,42.96
6.56,24.16
6.06,24.67
23.54,86.0
3.74,30.32
4.65,23.58
4.3,21.8
4.42,29.0
0.57,16.09
1.9,24.42
2.09,29.78
24.48,61.93
19.43,63.49
2.55,18.48
4.41,26.36
6.89,25.14
3.75,24.42
24.19,51.32
2.56,23.98
6.82,26.42
13.61,50.88
14.57,32.11
4.77,28.64
0.35,77.06
7.61,32.99
13.31,51.9
3.32,27.67
2.81,25.84
4.06,26.36
10.7,32.99
3.0,25.5
0.41,16.98
13.15,41.84
27.15,71.58
6.75,28.64
10.94,52.4
0.61,14.5
1.23,16.67
0.91,17.6
0.67,20.56
11.48,42.75
5.08,29.43
4.34,31.98
4.09,24.42
0.75,18.48
7.78,28.64
7.82,39.5
5.61,28.84
4.96,26.36
7.17,35.29
4.47,24.42
1.17,19.71
7.02,29.49
1.07,29.88
3.18,15.06
18.69,54.15
21.3,52.51
17.98,57.03
14.67,58.08
3.31,26.14
3.57,29.0
1.94,24.52
3.42,14.07
0.87,15.0
6.84,26.36
0.71,19.78
1.76,20.74
0.41,15.44
4.07,29.32
0.78,32.87
18.15,50.95
1.17,11.3
2.39,58.44
10.68,61.43
6.54,57.25
5.91,26.14
3.85,20.74
1.49,16.39
2.82,27.67
0.6,15.94
1.24,19.71
1.24,21.63
0.94,24.62
17.94,56.64
0.92,20.99
1.79,21.3
3.95,23.12
2.42,24.62
4.1,22.98
9.28,38.45
3.18,24.42
0.58,19.78
0.63,21.63
7.04,24.62
2.36,13.81
4.11,26.41
2.21,23.39
1.02,13.81
21.11,59.45
0.79,17.6
2.57,20.74
18.32,57.59
3.27,25.5
3.27,17.18
4.24,32.07
18.22,59.88
7.39,32.0
5.09,29.0
1.85,17.0
14.31,49.59
3.26,23.2
1.55,19.88
1.71,19.88
21.78,57.03
6.07,31.28
3.92,25.03
8.0,25.39
0.87,22.2
2.98,22.11
4.43,32.5
3.37,25.5
14.29,41.99
9.79,45.31
2.65,25.5
1.6,20.74
7.34,36.0
18.84,69.89
8.3,39.04
13.68,58.17
3.65,29.0
2.73,24.56
3.3,24.56
2.58,24.4
5.63,36.0
1.44,18.5
1.18,18.5
1.06,18.5
2.27,16.5
2.85,25.5
25.54,67.09
3.67,28.84
1.51,20.55
5.68,36.0
7.23,31.08
10.18,49.2
5.16,29.0
6.07,26.6
3.91,22.71
4.99,24.42
4.63,29.0
6.48,45.72
8.99,28.64
4.53,29.0
0.99,18.5
8.47,28.64
14.76,60.0
5.83,37.2
1.62,32.45
1.33,17.6
1.89,16.98
7.26,28.98
15.05,87.39
14.39,48.17
4.72,22.2
8.69,43.0
0.86,16.5
17.04,52.98
6.27,31.17
5.01,21.63
0.96,18.5
12.11,48.17
14.95,45.13
3.23,19.44
1.94,23.3
7.45,35.38
0.0,46.1
14.35,46.5
10.23,30.8
5.27,29.32
4.27,28.26
2.17,22.01
8.62,36.71
5.79,32.94
6.47,31.17
8.79,52.4
4.28,22.29
5.58,29.45
3.24,33.7
21.21,63.86
7.13,34.69
4.79,29.4
9.23,43.05
9.4,29.88
7.35,46.5
0.54,14.5
1.59,27.11
5.1,26.81
7.65,35.86
7.15,43.0
1.64,23.7
10.61,37.06
7.53,32.82
3.71,27.67
1.73,28.94
0.9,19.78
13.13,39.67
2.68,16.5
5.12,32.5
3.27,26.88
5.51,39.5
1.37,19.88
11.09,34.85
3.77,25.5
8.13,50.0
1.25,37.42
1.58,30.11
12.52,51.03
6.86,27.98
0.7,18.94
1.81,19.78
3.85,24.69
3.56,17.83
15.47,62.7
3.91,26.87
0.38,15.7
10.27,43.73
6.01,28.48
7.34,36.11
10.36,41.29
7.0,27.67
2.12,26.41
7.81,41.34
18.33,52.51
12.11,36.11
1.89,18.5
0.43,26.93
0.54,14.5
17.94,56.1
19.06,62.39
6.69,30.7
9.49,41.84
5.78,34.11
5.68,29.32
7.4,30.11
11.03,46.8
11.7,36.86
8.5,35.29
3.96,29.0
10.87,46.8
12.96,50.21
21.5,63.97
13.56,57.25
23.47,72.97
13.34,47.45
8.2,31.35
4.28,22.45
4.47,29.0
0.0,36.04
0.85,13.5
14.8,43.14
3.93,17.34
5.42,32.5
0.01,19.78
3.86,25.5
5.39,24.5
5.43,24.31
6.1,30.32
10.68,43.05
1.34,21.73
5.7,30.74
1.99,24.31
3.49,25.5
7.11,26.26
11.01,46.5
0.61,29.88
6.22,36.0
6.75,42.35
14.42,50.12
2.41,22.87
11.6,29.86
5.58,32.08
4.61,33.29
14.75,56.98
6.37,29.45
6.39,32.5
2.48,22.0
4.09,30.16
10.66,39.2
13.17,42.73
2.07,23.7
6.19,30.48
17.43,54.64
16.48,57.58
0.51,15.87
14.21,45.37
1.76,26.22
19.47,46.1
3.53,32.5
7.08,23.85
4.35,30.71
1.78,26.48
2.45,35.28
0.64,15.7
3.35,25.5
19.08,55.51
5.33,30.32
1.97,13.6
24.75,66.7
6.02,30.47
15.79,55.61
0.6,14.5
0.7,15.44
4.93,33.65
4.75,32.5
2.99,18.5
6.51,35.59
14.84,53.22
7.96,40.99
0.0,22.0
3.98,25.5
3.43,32.36
15.41,54.19
8.76,37.07
1.26,21.64
2.46,21.64
8.34,51.16
2.94,18.48
7.76,32.82
2.01,11.7
4.11,15.6
1.94,18.5
3.54,25.5
9.01,44.33
2.47,17.25
3.14,36.26
6.66,25.44
9.99,49.2
2.26,15.75
17.9,46.56
17.53,42.83
2.09,16.98
13.69,60.0
8.24,39.5
1.63,19.78
3.05,22.29
4.49,29.0
2.37,22.0
14.06,44.59
8.39,37.61
7.4,26.36
11.48,60.0
13.34,60.0
4.35,20.25
13.2,57.3
12.78,41.15
5.31,22.19
5.0,25.5
11.05,49.45
3.97,29.0
0.0,54.6
3.1,25.54
4.31,49.36
3.34,19.33
7.63,25.39
7.41,32.11
3.1,22.0
0.93,15.0
9.0,54.6
5.44,22.31
3.55,20.64
7.51,26.91
9.62,44.1
13.57,48.17
0.67,19.78
2.78,22.98
0.0,46.1
2.45,20.64
15.09,60.0
12.49,53.51
14.63,57.71
9.62,40.08
6.98,39.5
16.26,45.3
4.14,19.75
13.34,52.4
7.95,30.11
15.63,53.67
6.64,39.21
9.24,50.12
10.47,37.9
9.38,36.71
19.7,56.89
7.07,38.74
11.86,43.73
8.33,44.1
14.72,45.15
0.64,17.6
0.0,34.4
2.16,24.42
3.87,23.98
1.95,21.3
19.69,73.5
2.44,19.72
1.68,32.45
10.67,46.97
6.31,31.08
9.69,35.86
1.42,17.13
18.89,61.44
1.31,24.42
10.57,51.9
8.28,28.89
4.56,23.98
12.17,48.17
2.79,25.84
1.18,14.5
3.89,25.5
0.0,26.14
0.0,65.43
4.4,26.36
7.42,28.89
5.74,32.11
3.15,24.42
0.91,17.6
10.43,39.76
7.32,32.5
8.87,34.74
3.31,24.31
2.2,25.84
0.0,22.1
10.64,30.3
18.5,53.37
2.18,19.78
1.58,19.78
17.21,56.64
8.0,58.04
0.0,58.05
3.33,23.85
1.68,22.69
11.49,46.34
10.83,51.9
7.94,38.84
1.93,21.7
16.1,56.98
2.31,22.87
13.52,35.34
1.49,26.84
9.05,35.86
28.4,65.89
1.42,19.63
17.97,51.22
4.89,25.84
19.83,50.12
10.91,45.78
1.81,18.5
4.45,21.73
8.98,43.0
11.65,49.49
15.28,49.49
16.0,62.7
4.69,24.78
2.15,22.39
2.98,16.5
19.33,82.81
1.06,22.16
2.2,18.71
4.26,24.31
0.93,18.94
0.5,18.94
9.62,36.13
3.95,25.84
3.27,25.84
8.42,43.0
8.92,37.9
8.34,34.45
0.0,40.71
5.12,32.5
3.57,32.5
2.53,19.78
11.24,31.31
14.79,57.3
2.99,21.64
1.14,24.21
6.13,28.89
11.45,43.83
7.43,34.04
12.53,47.63
1.4,11.3
0.61,33.19
1.88,22.2
12.84,43.79
19.85,67.59
8.57,34.45
3.64,24.42
1.65,13.81
4.02,26.36
5.61,29.32
7.33,31.31
3.17,21.63
2.84,26.41
5.31,24.56
5.63,24.14
23.67,83.5
14.19,41.84
7.87,36.86
9.68,57.3
8.51,37.61
2.07,26.36
0.37,21.64
7.06,37.9
9.41,38.84
9.85,34.82
6.19,21.64
1.28,24.42
1.3,24.42
1.36,22.2
16.58,59.13
14.21,48.17
24.64,70.67
7.87,32.99
12.2,32.2
3.37,27.68
1.57,17.0
0.98,21.64
3.25,23.11
1.19,19.71
3.84,26.26
6.28,26.12
5.74,25.96
17.17,36.26
8.81,42.29
10.61,33.96
2.7,15.39
12.34,54.6
7.56,39.5
18.58,61.3
7.38,24.62
10.74,44.16
5.09,32.5
4.67,28.97
8.75,38.79
7.7,37.67
12.47,52.92
6.62,32.5
8.78,23.98
2.19,24.42
3.13,36.88
6.78,21.04
5.33,30.47
2.61,22.0
1.84,24.5
8.04,34.91
5.62,28.64
0.81,17.0
6.87,36.0
0.45,17.0
0.99,22.46
0.99,15.87
1.59,16.67
0.93,21.63
9.97,46.5
5.8,31.67
1.93,24.5
14.64,56.98
6.0,27.71
1.21,23.7
4.95,32.5
19.33,53.97
5.97,31.27
16.78,65.4
0.94,15.87
5.21,32.99
7.41,33.06
0.55,15.75
2.11,22.2
1.03,17.6
7.98,34.23
10.83,51.9
9.72,37.06
0.0,30.32
9.37,33.58
19.28,57.73
1.71,19.72
3.1,25.34
6.47,20.9
2.48,23.85
14.69,54.19
5.22,29.0
1.35,44.89
7.42,31.08
1.47,22.11
5.66,30.48
20.44,64.7
7.54,34.85
7.93,37.75
8.05,43.0
3.99,26.74
2.24,35.59
6.87,33.79
2.91,18.5
12.78,45.44
8.67,29.45
8.81,38.58
2.83,24.5
16.0,58.22
3.46,16.73
11.06,49.8
17.62,41.54
9.69,37.16
14.56,65.4
9.47,51.32
1.26,23.7
16.85,50.12
5.89,36.11
3.01,23.09
1.18,13.18
2.7,17.46
1.42,23.98
2.23,19.78
6.74,30.59
2.89,17.0
6.3,45.72
4.3,18.86
2.19,22.0
7.58,39.5
0.98,19.88
1.41,19.88
1.85,22.2
3.9,26.88
1.7,18.5
4.56,34.09
0.35,21.63
14.47,47.23
4.33,28.29
1.61,16.67
3.04,22.2
0.85,20.74
2.98,22.01
5.16,25.84
2.27,22.29
1.93,19.78
4.71,31.67
15.0,62.7
0.49,15.7
2.99,15.36
5.42,19.19
13.13,48.17
4.7,28.45
32.66,101.25
1.35,18.5
3.78,25.5
6.56,44.1
